investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status
INV004953,2024-12-20,120505,Lumpsum,82840,Haryana,Faridabad,B30,36-45,Male,36.3,UPI,Verified
INV004037,2024-12-20,125497,Redemption,403007,Gujarat,Ahmedabad,T30,26-35,Male,20.8,UPI,Verified
INV004300,2024-12-20,120842,Lumpsum,116947,West Bengal,Kolkata,T30,26-35,Male,12.4,UPI,Verified
INV002576,2024-12-20,118633,Lumpsum,363560,Telangana,Hyderabad,T30,26-35,Male,20.3,Cheque,Verified
INV000813,2024-12-20,125497,Lumpsum,372700,Telangana,Hyderabad,T30,46-55,Male,38.7,Net Banking,Verified
INV002937,2024-12-20,120844,Redemption,158491,Rajasthan,Jaipur,T30,56+,Male,64.5,Net Banking,Verified
INV001022,2024-12-20,120844,Lumpsum,272032,Karnataka,Mysore,B30,36-45,Male,19.6,Mandate,Verified
INV004720,2024-12-20,118632,Lumpsum,120800,Gujarat,Surat,T30,46-55,Female,95.7,Mandate,Verified
INV001022,2024-12-20,120503,Lumpsum,163863,Karnataka,Mysore,B30,36-45,Male,19.6,Cheque,Verified
INV001304,2024-12-20,101208,Lumpsum,104332,Gujarat,Ahmedabad,T30,26-35,Male,21.8,UPI,Verified
INV002101,2024-12-21,120507,Redemption,236505,Uttar Pradesh,Lucknow,T30,26-35,Male,14.7,Net Banking,Verified
INV001908,2024-12-21,100016,Lumpsum,401110,Uttar Pradesh,Kanpur,B30,26-35,Female,22.6,Net Banking,Verified
INV000045,2024-12-21,125498,Lumpsum,90764,Uttar Pradesh,Lucknow,T30,36-45,Male,26.2,Mandate,Verified
INV000262,2024-12-21,120844,Lumpsum,247627,Telangana,Hyderabad,T30,36-45,Male,47.6,Cheque,Verified
INV000129,2024-12-21,119094,Redemption,66171,Punjab,Amritsar,B30,26-35,Female,21.4,Cheque,Verified
INV004914,2024-12-21,120844,Lumpsum,208124,Karnataka,Mysore,B30,26-35,Female,13.4,Mandate,Verified
INV003251,2024-12-21,119120,Lumpsum,189507,Tamil Nadu,Coimbatore,B30,36-45,Female,52.4,Net Banking,Verified
INV003469,2024-12-21,125497,Redemption,413822,Maharashtra,Nashik,B30,26-35,Male,9.9,Cheque,Verified
INV002543,2024-12-21,119095,Redemption,456414,Madhya Pradesh,Indore,T30,18-25,Female,7.7,Mandate,Verified
INV004641,2024-12-21,101208,Lumpsum,307504,Haryana,Faridabad,B30,56+,Male,42.4,Cheque,Verified
INV000995,2024-12-21,102887,Redemption,518530,Delhi,New Delhi,T30,56+,Male,34.6,UPI,Pending
INV000940,2024-12-21,125497,Redemption,107997,Telangana,Hyderabad,T30,36-45,Female,35.7,Net Banking,Verified
INV001721,2024-12-21,101207,Lumpsum,329389,Punjab,Amritsar,B30,26-35,Male,10.8,UPI,Verified
INV001119,2024-12-21,120506,Lumpsum,331328,West Bengal,Kolkata,T30,46-55,Female,63.4,UPI,Verified
INV003355,2024-12-21,118635,Lumpsum,107632,West Bengal,Kolkata,T30,26-35,Female,14.6,UPI,Verified
INV002471,2024-12-21,118636,Lumpsum,388802,Punjab,Chandigarh,T30,18-25,Male,3.1,Cheque,Verified
INV001052,2024-12-21,102885,Redemption,263490,Karnataka,Mysore,B30,26-35,Female,8.6,UPI,Verified
INV000428,2024-12-21,118632,Redemption,105702,Delhi,Gurugram,T30,36-45,Male,27.2,UPI,Verified
INV001825,2024-12-21,120503,Lumpsum,341199,Haryana,Faridabad,B30,26-35,Male,21.7,UPI,Verified
INV004346,2024-12-21,101207,Redemption,363357,Tamil Nadu,Coimbatore,B30,26-35,Male,19.4,Cheque,Verified
INV002361,2024-12-21,120505,Redemption,320474,Gujarat,Surat,T30,36-45,Male,59.3,Net Banking,Verified
INV001916,2024-12-22,148568,Lumpsum,381615,Haryana,Gurugram,T30,26-35,Male,11.0,Cheque,Verified
INV003899,2024-12-22,148569,Lumpsum,390735,Haryana,Gurugram,T30,36-45,Female,21.3,UPI,Verified
INV002739,2024-12-22,125497,Redemption,17440,Tamil Nadu,Chennai,T30,36-45,Female,20.6,UPI,Verified
INV000314,2024-12-22,118636,Lumpsum,194889,West Bengal,Kolkata,T30,26-35,Male,20.5,Mandate,Verified
INV001245,2024-12-22,120842,Lumpsum,331673,Haryana,Faridabad,B30,46-55,Female,44.0,UPI,Verified
INV003111,2024-12-22,120505,Redemption,523634,Delhi,Gurugram,T30,18-25,Female,5.9,Net Banking,Verified
INV003229,2024-12-22,119120,Lumpsum,216677,Maharashtra,Mumbai,T30,46-55,Female,64.4,Mandate,Verified
INV003401,2024-12-22,119093,Lumpsum,117027,Rajasthan,Jaipur,T30,26-35,Female,18.1,Mandate,Verified
INV000749,2024-12-22,118636,Lumpsum,174574,Uttar Pradesh,Kanpur,B30,36-45,Male,36.1,UPI,Pending
INV003238,2024-12-22,120503,Lumpsum,401413,Telangana,Hyderabad,T30,26-35,Male,24.1,Mandate,Verified
INV003689,2024-12-22,118634,Lumpsum,422056,Haryana,Gurugram,T30,46-55,Male,79.9,Net Banking,Verified
INV003641,2024-12-22,148569,Redemption,347336,Telangana,Hyderabad,T30,26-35,Female,13.1,UPI,Verified
INV001259,2024-12-22,118634,Redemption,375459,Telangana,Hyderabad,T30,26-35,Female,10.6,Mandate,Verified
INV003860,2024-12-22,118635,Redemption,268192,Punjab,Chandigarh,T30,26-35,Male,20.4,UPI,Verified
INV002506,2024-12-22,149324,Lumpsum,379588,Karnataka,Bangalore,T30,18-25,Female,3.2,Mandate,Verified
INV000239,2024-12-22,148568,Lumpsum,377816,Punjab,Amritsar,B30,36-45,Female,13.2,Net Banking,Verified
INV001152,2024-12-22,102887,Lumpsum,476745,Punjab,Amritsar,B30,56+,Male,61.7,Mandate,Verified
INV000214,2024-12-22,118633,Lumpsum,345074,Madhya Pradesh,Indore,T30,26-35,Female,20.7,Net Banking,Verified
INV000307,2024-12-22,118632,Lumpsum,287687,Telangana,Hyderabad,T30,18-25,Male,7.8,Cheque,Verified
INV000269,2024-12-22,101206,Redemption,50602,Punjab,Amritsar,B30,46-55,Male,47.3,Net Banking,Verified
INV001861,2024-12-22,120841,Lumpsum,431937,Haryana,Gurugram,T30,26-35,Female,19.4,Cheque,Verified
INV001611,2024-12-22,102887,Lumpsum,372991,West Bengal,Kolkata,T30,18-25,Female,7.4,Cheque,Pending
INV004115,2024-12-22,125498,Redemption,245389,Madhya Pradesh,Indore,T30,56+,Male,69.9,UPI,Verified
INV004289,2024-12-23,119599,Lumpsum,141446,Karnataka,Bangalore,T30,26-35,Male,14.8,Cheque,Verified
INV002499,2024-12-23,119120,Redemption,182750,Gujarat,Surat,T30,26-35,Male,23.0,Net Banking,Verified
INV002630,2024-12-23,100025,Lumpsum,205830,Punjab,Amritsar,B30,36-45,Male,19.6,UPI,Verified
INV003697,2024-12-23,120504,Lumpsum,274085,Maharashtra,Mumbai,T30,18-25,Male,6.3,Mandate,Verified
INV004821,2024-12-23,101208,Lumpsum,390529,Tamil Nadu,Coimbatore,B30,26-35,Female,21.6,Net Banking,Verified
INV002079,2024-12-23,100033,Lumpsum,483490,Rajasthan,Udaipur,B30,26-35,Male,10.1,Mandate,Verified
INV003033,2024-12-23,119094,Lumpsum,135928,Gujarat,Ahmedabad,T30,36-45,Male,17.3,UPI,Verified
INV002343,2024-12-23,119552,Lumpsum,500577,Punjab,Amritsar,B30,26-35,Male,22.1,Mandate,Verified
INV002234,2024-12-23,119599,Lumpsum,336271,Rajasthan,Jaipur,T30,26-35,Male,24.5,Cheque,Pending
INV001831,2024-12-23,120504,Redemption,446783,Madhya Pradesh,Indore,T30,18-25,Female,4.3,UPI,Pending
INV002708,2024-12-23,119120,Lumpsum,155378,Karnataka,Mysore,B30,26-35,Male,14.0,Net Banking,Verified
INV002186,2024-12-23,119598,Lumpsum,236015,Haryana,Faridabad,B30,18-25,Female,7.9,Mandate,Verified
INV002583,2024-12-23,118633,Redemption,492754,Gujarat,Ahmedabad,T30,46-55,Male,48.5,Net Banking,Verified
INV001419,2024-12-23,102887,Lumpsum,71286,Delhi,New Delhi,T30,26-35,Male,7.1,UPI,Verified
INV001479,2024-12-23,119552,Lumpsum,408221,Rajasthan,Udaipur,B30,26-35,Female,19.0,Net Banking,Verified
INV001746,2024-12-23,101206,Redemption,89372,Rajasthan,Udaipur,B30,26-35,Male,11.2,Mandate,Verified
INV000519,2024-12-23,119094,Lumpsum,321145,Haryana,Faridabad,B30,26-35,Female,6.3,Net Banking,Pending
INV000606,2024-12-23,119120,Redemption,251635,Karnataka,Mysore,B30,18-25,Male,7.8,Cheque,Verified
INV003938,2024-12-23,148567,Lumpsum,250656,Delhi,Gurugram,T30,36-45,Female,15.3,Cheque,Verified
INV002784,2024-12-23,118634,Redemption,275861,Karnataka,Mysore,B30,26-35,Male,17.7,Mandate,Verified
INV003121,2024-12-23,120504,Lumpsum,389003,Telangana,Hyderabad,T30,36-45,Male,13.7,Cheque,Verified
INV004458,2024-12-23,120842,Lumpsum,319614,Gujarat,Ahmedabad,T30,26-35,Female,12.3,Net Banking,Verified
INV000387,2024-12-23,119551,Lumpsum,386245,Gujarat,Surat,T30,36-45,Male,53.8,Net Banking,Verified
INV004207,2024-12-23,120507,Lumpsum,68531,Gujarat,Ahmedabad,T30,56+,Female,53.3,Mandate,Verified
INV000619,2024-12-23,149322,Lumpsum,260251,West Bengal,Kolkata,T30,26-35,Male,12.6,Mandate,Verified
INV003720,2024-12-24,148567,Lumpsum,361899,Madhya Pradesh,Bhopal,B30,36-45,Female,49.4,Net Banking,Verified
INV002552,2024-12-24,119093,Lumpsum,200334,Delhi,Gurugram,T30,36-45,Male,24.4,Cheque,Verified
INV000549,2024-12-24,120843,Redemption,512004,Tamil Nadu,Coimbatore,B30,46-55,Female,59.6,UPI,Verified
INV004739,2024-12-24,148568,Redemption,8075,Delhi,Gurugram,T30,18-25,Male,3.2,Net Banking,Verified
INV001223,2024-12-24,148567,Lumpsum,201091,Punjab,Amritsar,B30,56+,Male,46.0,UPI,Verified
INV001317,2024-12-24,148568,Lumpsum,14291,Punjab,Chandigarh,T30,26-35,Female,8.9,UPI,Verified
INV003347,2024-12-24,120506,Lumpsum,207791,Rajasthan,Udaipur,B30,18-25,Male,3.7,Mandate,Verified
INV001602,2024-12-24,100033,Lumpsum,7125,West Bengal,Kolkata,T30,36-45,Male,27.0,Net Banking,Verified
INV001629,2024-12-24,120506,Redemption,147248,Madhya Pradesh,Indore,T30,26-35,Male,15.0,Cheque,Verified
INV000744,2024-12-24,120506,Lumpsum,347396,Uttar Pradesh,Kanpur,B30,56+,Female,49.8,Cheque,Verified
INV003815,2024-12-24,119093,Lumpsum,296867,Gujarat,Surat,T30,36-45,Male,38.7,UPI,Verified
INV003036,2024-12-24,118633,Redemption,248877,Telangana,Hyderabad,T30,26-35,Male,18.2,UPI,Verified
INV000987,2024-12-24,148568,Lumpsum,232910,Punjab,Amritsar,B30,26-35,Male,18.7,UPI,Verified
INV004052,2024-12-24,119094,Lumpsum,57399,Uttar Pradesh,Agra,B30,26-35,Female,15.5,UPI,Verified
INV002780,2024-12-24,120507,Redemption,400579,Haryana,Faridabad,B30,36-45,Male,21.2,Mandate,Pending
INV001042,2024-12-24,102887,Lumpsum,26991,Karnataka,Mysore,B30,26-35,Male,13.5,UPI,Verified
INV001069,2024-12-24,149322,Lumpsum,96641,Telangana,Hyderabad,T30,26-35,Male,19.1,UPI,Verified
INV004124,2024-12-24,148567,Lumpsum,86330,Maharashtra,Nashik,B30,56+,Male,76.4,Net Banking,Verified
INV000971,2024-12-24,102886,Lumpsum,57033,Maharashtra,Mumbai,T30,36-45,Male,42.2,Mandate,Verified
INV002300,2024-12-24,118633,Redemption,119956,Punjab,Amritsar,B30,36-45,Female,21.1,Net Banking,Verified
INV003740,2024-12-24,119598,Redemption,441814,Karnataka,Bangalore,T30,56+,Female,16.2,Mandate,Verified
INV003331,2024-12-24,118636,Redemption,102546,Karnataka,Bangalore,T30,26-35,Female,7.1,Mandate,Verified
INV002140,2024-12-25,101206,Redemption,444914,Tamil Nadu,Chennai,T30,26-35,Male,15.4,Mandate,Verified
INV002360,2024-12-25,148567,Lumpsum,56483,Maharashtra,Mumbai,T30,26-35,Male,11.6,UPI,Verified
INV004826,2024-12-25,125498,Lumpsum,276248,Tamil Nadu,Coimbatore,B30,26-35,Male,14.7,Mandate,Verified
INV002403,2024-12-25,118636,Lumpsum,54223,Maharashtra,Nashik,B30,18-25,Male,3.3,UPI,Verified
INV002021,2024-12-25,118633,Lumpsum,405533,Maharashtra,Pune,T30,36-45,Male,38.6,Net Banking,Verified
INV004333,2024-12-25,100033,Redemption,353887,Telangana,Hyderabad,T30,36-45,Female,14.8,Net Banking,Verified
INV003221,2024-12-25,119120,Redemption,434655,Karnataka,Mysore,B30,26-35,Male,15.8,Net Banking,Verified
INV000041,2024-12-25,120506,Lumpsum,351970,Karnataka,Mysore,B30,46-55,Male,25.0,Mandate,Verified
INV001811,2024-12-25,119094,Redemption,210445,Punjab,Amritsar,B30,18-25,Male,7.8,Cheque,Pending
INV003099,2024-12-25,100025,Lumpsum,56118,Gujarat,Surat,T30,36-45,Male,14.4,Mandate,Verified
INV003950,2024-12-25,100025,Lumpsum,48660,Madhya Pradesh,Bhopal,B30,26-35,Male,11.1,Net Banking,Verified
INV004605,2024-12-25,119120,Redemption,128374,Maharashtra,Nashik,B30,36-45,Male,17.8,UPI,Verified
INV004370,2024-12-25,119095,Redemption,380396,Rajasthan,Jaipur,T30,18-25,Male,5.7,UPI,Verified
INV000971,2024-12-25,125497,Lumpsum,54720,Maharashtra,Mumbai,T30,36-45,Male,42.2,UPI,Verified
INV002796,2024-12-25,102885,Lumpsum,209636,Telangana,Hyderabad,T30,36-45,Male,48.8,Cheque,Verified
INV003287,2024-12-25,120506,Lumpsum,12985,Delhi,New Delhi,T30,36-45,Male,54.9,Cheque,Verified
INV000667,2024-12-25,118634,Redemption,164346,Telangana,Hyderabad,T30,26-35,Male,7.5,Cheque,Verified
INV004505,2024-12-25,120504,Lumpsum,256553,Punjab,Amritsar,B30,26-35,Male,7.8,Mandate,Verified
INV003385,2024-12-25,120504,Lumpsum,25987,Punjab,Amritsar,B30,56+,Female,65.9,Cheque,Verified
INV001536,2024-12-25,119552,Lumpsum,6781,Karnataka,Mysore,B30,26-35,Male,17.9,Net Banking,Verified
INV002153,2024-12-25,118632,Redemption,307177,Maharashtra,Nashik,B30,18-25,Female,3.5,Net Banking,Verified
INV001103,2024-12-25,120507,Redemption,485403,Karnataka,Mysore,B30,26-35,Female,6.4,Net Banking,Verified
INV003320,2024-12-25,100033,Redemption,218387,Tamil Nadu,Coimbatore,B30,56+,Male,73.7,UPI,Verified
INV001136,2024-12-25,118635,Redemption,48909,Gujarat,Ahmedabad,T30,26-35,Female,22.8,Mandate,Verified
INV000827,2024-12-25,118632,Redemption,251445,Maharashtra,Pune,T30,36-45,Male,28.8,Mandate,Verified
INV001299,2024-12-26,119092,Lumpsum,311672,Haryana,Faridabad,B30,26-35,Male,19.9,Cheque,Verified
INV004145,2024-12-26,120504,Lumpsum,234593,Gujarat,Surat,T30,18-25,Male,4.9,UPI,Verified
INV000163,2024-12-26,102885,Lumpsum,324874,Uttar Pradesh,Kanpur,B30,46-55,Male,70.4,Net Banking,Verified
INV003776,2024-12-26,118635,Lumpsum,344616,Punjab,Amritsar,B30,26-35,Male,22.7,Mandate,Verified
INV004666,2024-12-26,120841,Redemption,346602,Rajasthan,Jaipur,T30,26-35,Male,24.1,Cheque,Verified
INV002245,2024-12-26,118633,Lumpsum,490054,Karnataka,Mysore,B30,26-35,Female,24.6,UPI,Verified
INV004476,2024-12-26,102886,Redemption,68680,Gujarat,Surat,T30,26-35,Male,9.3,Mandate,Verified
INV001102,2024-12-26,120504,Lumpsum,225252,West Bengal,Kolkata,T30,46-55,Male,22.2,Cheque,Verified
INV003609,2024-12-26,100025,Redemption,451423,Karnataka,Mysore,B30,26-35,Male,9.2,Mandate,Verified
INV003338,2024-12-26,101208,Lumpsum,393593,Haryana,Faridabad,B30,46-55,Male,69.2,Net Banking,Pending
INV000191,2024-12-26,120503,Lumpsum,363572,Karnataka,Bangalore,T30,26-35,Male,23.1,Cheque,Verified
INV001409,2024-12-26,120844,Lumpsum,530316,Haryana,Faridabad,B30,18-25,Male,4.5,Cheque,Verified
INV002342,2024-12-26,149324,Lumpsum,61476,Maharashtra,Mumbai,T30,26-35,Male,15.8,UPI,Verified
INV002771,2024-12-26,101208,Redemption,439885,West Bengal,Kolkata,T30,36-45,Female,45.1,Cheque,Verified
INV000009,2024-12-26,118635,Lumpsum,131029,Haryana,Gurugram,T30,26-35,Male,17.1,Net Banking,Verified
INV000529,2024-12-26,118633,Lumpsum,220711,Maharashtra,Mumbai,T30,18-25,Male,4.7,Mandate,Verified
INV003565,2024-12-26,102887,Lumpsum,107049,Gujarat,Surat,T30,26-35,Male,12.0,Cheque,Verified
INV004754,2024-12-26,120506,Lumpsum,205045,Telangana,Hyderabad,T30,36-45,Female,51.5,Net Banking,Pending
INV004889,2024-12-26,120504,Redemption,78703,Rajasthan,Jaipur,T30,46-55,Male,34.5,Mandate,Verified
INV004177,2024-12-26,119551,Lumpsum,149622,Tamil Nadu,Coimbatore,B30,26-35,Male,14.7,UPI,Verified
INV000522,2024-12-26,125498,Lumpsum,355475,Punjab,Chandigarh,T30,26-35,Female,10.8,Cheque,Verified
INV002772,2024-12-26,119598,Lumpsum,71656,Haryana,Faridabad,B30,26-35,Male,14.7,UPI,Verified
INV001197,2024-12-27,120507,Lumpsum,356113,West Bengal,Kolkata,T30,36-45,Female,29.6,Cheque,Verified
INV000931,2024-12-27,120843,Redemption,329459,Tamil Nadu,Coimbatore,B30,26-35,Male,11.3,Cheque,Verified
INV002950,2024-12-27,120506,Redemption,376769,Madhya Pradesh,Indore,T30,46-55,Female,37.4,Mandate,Verified
INV001570,2024-12-27,118634,Redemption,552707,Maharashtra,Pune,T30,26-35,Male,16.0,Mandate,Verified
INV002983,2024-12-27,120507,Lumpsum,213666,Karnataka,Mysore,B30,18-25,Male,6.2,Mandate,Verified
INV004598,2024-12-27,102887,Lumpsum,205365,Tamil Nadu,Chennai,T30,46-55,Male,60.5,UPI,Verified
INV000740,2024-12-27,120504,Lumpsum,326497,Delhi,Gurugram,T30,36-45,Male,52.5,Cheque,Verified
INV004639,2024-12-27,102887,Lumpsum,210674,Rajasthan,Jaipur,T30,18-25,Female,6.0,Net Banking,Verified
INV001128,2024-12-27,149324,Redemption,375023,West Bengal,Kolkata,T30,36-45,Female,43.2,Mandate,Verified
INV002476,2024-12-27,119120,Redemption,422607,Telangana,Hyderabad,T30,36-45,Female,58.6,Cheque,Verified
INV004421,2024-12-27,100025,Lumpsum,171369,Punjab,Amritsar,B30,26-35,Male,20.5,Net Banking,Verified
INV002605,2024-12-27,118635,Lumpsum,368075,Delhi,New Delhi,T30,46-55,Male,87.0,UPI,Verified
INV001670,2024-12-27,120844,Lumpsum,514102,West Bengal,Kolkata,T30,26-35,Male,16.5,Net Banking,Verified
INV004358,2024-12-27,149323,Lumpsum,460065,Tamil Nadu,Coimbatore,B30,26-35,Male,6.5,Cheque,Verified
INV001728,2024-12-27,120507,Lumpsum,244178,Karnataka,Bangalore,T30,26-35,Male,17.0,Net Banking,Verified
INV003671,2024-12-27,102886,Lumpsum,319773,Haryana,Gurugram,T30,36-45,Female,22.9,Mandate,Verified
INV001974,2024-12-27,119598,Lumpsum,425480,Tamil Nadu,Chennai,T30,56+,Male,64.3,Mandate,Verified
INV000732,2024-12-27,118634,Lumpsum,379039,Haryana,Faridabad,B30,46-55,Female,40.8,UPI,Verified
INV001952,2024-12-27,118636,Lumpsum,219422,Uttar Pradesh,Agra,B30,36-45,Male,22.1,Mandate,Verified
INV004372,2024-12-27,148568,Lumpsum,126552,Haryana,Faridabad,B30,26-35,Female,22.9,Net Banking,Verified
INV002187,2024-12-27,149324,Redemption,348604,Tamil Nadu,Chennai,T30,36-45,Male,15.0,Mandate,Verified
INV003238,2024-12-27,120506,Redemption,300636,Telangana,Hyderabad,T30,26-35,Male,24.1,UPI,Verified
INV000688,2024-12-27,120841,Redemption,332593,Madhya Pradesh,Bhopal,B30,36-45,Male,24.1,Net Banking,Verified
INV002055,2024-12-28,102885,Lumpsum,79541,Punjab,Amritsar,B30,26-35,Male,18.7,Mandate,Verified
INV001455,2024-12-28,125498,Redemption,50894,Madhya Pradesh,Indore,T30,36-45,Male,26.8,UPI,Verified
INV000013,2024-12-28,148567,Lumpsum,273559,Maharashtra,Nashik,B30,18-25,Male,5.2,UPI,Verified
INV003525,2024-12-28,119093,Redemption,133564,Karnataka,Mysore,B30,36-45,Male,36.1,UPI,Verified
INV000491,2024-12-28,148568,Redemption,397917,Madhya Pradesh,Indore,T30,56+,Male,58.2,Net Banking,Verified
INV003173,2024-12-28,148568,Lumpsum,24027,Gujarat,Surat,T30,18-25,Male,7.1,Cheque,Verified
INV004551,2024-12-28,119599,Redemption,349387,Maharashtra,Nashik,B30,18-25,Male,6.0,UPI,Verified
INV000458,2024-12-28,148567,Lumpsum,43915,Rajasthan,Udaipur,B30,56+,Male,18.9,Net Banking,Verified
INV003877,2024-12-28,120505,Redemption,447195,Rajasthan,Udaipur,B30,36-45,Female,25.4,UPI,Verified
INV002212,2024-12-28,119599,Lumpsum,341376,Telangana,Hyderabad,T30,36-45,Male,26.4,Mandate,Verified
INV003238,2024-12-28,120505,Redemption,161804,Telangana,Hyderabad,T30,26-35,Male,24.1,Net Banking,Verified
INV000731,2024-12-28,118633,Lumpsum,192118,Rajasthan,Jaipur,T30,18-25,Male,7.1,Cheque,Verified
INV004360,2024-12-28,102885,Lumpsum,79618,Madhya Pradesh,Bhopal,B30,26-35,Female,15.9,UPI,Verified
INV001392,2024-12-28,149322,Lumpsum,309465,Rajasthan,Udaipur,B30,26-35,Male,18.5,Mandate,Verified
INV004767,2024-12-28,120844,Lumpsum,147592,Uttar Pradesh,Kanpur,B30,26-35,Female,12.7,Net Banking,Verified
INV001164,2024-12-28,125497,Lumpsum,198297,Punjab,Chandigarh,T30,36-45,Male,54.4,Mandate,Pending
INV004963,2024-12-28,149323,Lumpsum,307651,Delhi,Noida,T30,36-45,Female,59.6,Cheque,Verified
INV000661,2024-12-28,118636,Lumpsum,460331,Haryana,Faridabad,B30,36-45,Male,46.8,Cheque,Verified
INV004163,2024-12-28,120506,Lumpsum,180487,Uttar Pradesh,Agra,B30,46-55,Male,96.4,Cheque,Verified
INV000271,2024-12-28,119093,Redemption,295787,Tamil Nadu,Coimbatore,B30,26-35,Female,6.4,Cheque,Verified
INV004253,2024-12-28,101207,Lumpsum,7772,Rajasthan,Udaipur,B30,36-45,Male,42.3,Cheque,Verified
INV001652,2024-12-28,120505,Lumpsum,104115,Tamil Nadu,Chennai,T30,26-35,Female,12.7,Cheque,Verified
INV001737,2024-12-28,120842,Redemption,12814,Telangana,Hyderabad,T30,26-35,Female,10.1,UPI,Verified
INV000693,2024-12-28,148567,Redemption,44047,Haryana,Faridabad,B30,26-35,Male,11.0,Mandate,Verified
INV001407,2024-12-29,148569,Redemption,320000,Rajasthan,Udaipur,B30,26-35,Female,22.2,UPI,Verified
INV004938,2024-12-29,119120,Redemption,72691,Karnataka,Bangalore,T30,18-25,Male,6.3,UPI,Verified
INV001544,2024-12-29,118632,Lumpsum,75117,Uttar Pradesh,Kanpur,B30,18-25,Female,5.9,Mandate,Verified
INV003490,2024-12-29,120506,Lumpsum,149970,Punjab,Chandigarh,T30,26-35,Male,11.6,Cheque,Verified
INV004032,2024-12-29,100016,Lumpsum,94987,West Bengal,Kolkata,T30,46-55,Male,55.5,Net Banking,Verified
INV000291,2024-12-29,149323,Redemption,292929,Madhya Pradesh,Indore,T30,18-25,Female,6.2,UPI,Verified
INV004028,2024-12-29,119551,Lumpsum,98298,Rajasthan,Jaipur,T30,18-25,Male,3.3,Cheque,Verified
INV004015,2024-12-29,118636,Lumpsum,483515,Maharashtra,Mumbai,T30,18-25,Female,7.6,Net Banking,Verified
INV000750,2024-12-29,120503,Lumpsum,577249,Delhi,New Delhi,T30,26-35,Male,20.9,Cheque,Verified
INV004629,2024-12-29,120844,Redemption,379038,Karnataka,Bangalore,T30,18-25,Female,4.9,Mandate,Verified
INV001609,2024-12-29,120844,Lumpsum,476366,Punjab,Chandigarh,T30,26-35,Female,14.0,Net Banking,Verified
INV001903,2024-12-29,120503,Lumpsum,303694,Delhi,New Delhi,T30,26-35,Female,8.8,Net Banking,Verified
INV000363,2024-12-29,149322,Redemption,295994,Madhya Pradesh,Bhopal,B30,26-35,Male,22.6,Net Banking,Verified
INV001885,2024-12-29,100016,Redemption,100745,Karnataka,Bangalore,T30,26-35,Male,18.8,Cheque,Verified
INV003882,2024-12-29,148568,Lumpsum,116857,Maharashtra,Nashik,B30,36-45,Male,51.6,Net Banking,Verified
INV003983,2024-12-29,120507,Lumpsum,420857,Haryana,Faridabad,B30,26-35,Female,22.3,Mandate,Verified
INV004981,2024-12-29,148569,Redemption,20102,Haryana,Faridabad,B30,18-25,Male,3.5,Net Banking,Verified
INV003075,2024-12-29,120506,Lumpsum,426654,Delhi,Gurugram,T30,46-55,Male,83.5,UPI,Verified
INV004083,2024-12-29,120842,Lumpsum,133390,Maharashtra,Mumbai,T30,18-25,Male,7.8,Cheque,Verified
INV000638,2024-12-29,120843,Lumpsum,447202,Rajasthan,Udaipur,B30,26-35,Male,12.7,Net Banking,Pending
INV004084,2024-12-29,120505,Redemption,98680,Telangana,Hyderabad,T30,26-35,Male,9.9,Cheque,Verified
INV004146,2024-12-29,101207,Redemption,116110,Uttar Pradesh,Agra,B30,56+,Male,40.7,Mandate,Verified
INV004636,2024-12-29,119598,Redemption,152772,Uttar Pradesh,Kanpur,B30,18-25,Female,5.0,UPI,Verified
INV002327,2024-12-29,120842,Redemption,35061,Punjab,Amritsar,B30,26-35,Male,7.0,Mandate,Verified
INV000988,2024-12-29,118636,Lumpsum,287505,Rajasthan,Jaipur,T30,36-45,Male,28.7,UPI,Verified
INV002160,2024-12-30,120843,Lumpsum,486367,Rajasthan,Udaipur,B30,18-25,Male,6.9,Mandate,Verified
INV000396,2024-12-30,120842,Lumpsum,263788,Rajasthan,Jaipur,T30,46-55,Male,38.5,Net Banking,Verified
INV001216,2024-12-30,149323,Redemption,367410,Delhi,New Delhi,T30,18-25,Male,3.4,Cheque,Verified
INV001704,2024-12-30,149324,Lumpsum,336309,Punjab,Chandigarh,T30,26-35,Male,23.8,Net Banking,Verified
INV003343,2024-12-30,102885,Lumpsum,330167,Telangana,Hyderabad,T30,36-45,Male,26.0,Mandate,Pending
INV004993,2024-12-30,120503,Redemption,455798,Karnataka,Bangalore,T30,36-45,Female,55.6,Mandate,Verified
INV004403,2024-12-30,149323,Lumpsum,360494,West Bengal,Kolkata,T30,26-35,Male,17.6,Mandate,Verified
INV000034,2024-12-30,118634,Lumpsum,240311,Punjab,Chandigarh,T30,26-35,Male,24.5,Cheque,Verified
INV001858,2024-12-30,119095,Lumpsum,261413,Punjab,Amritsar,B30,36-45,Male,16.6,Cheque,Verified
INV001334,2024-12-30,100016,Redemption,404998,Punjab,Amritsar,B30,36-45,Male,38.6,Cheque,Verified
INV003389,2024-12-30,118636,Lumpsum,433464,Telangana,Hyderabad,T30,26-35,Male,22.3,UPI,Verified
INV001113,2024-12-30,118635,Lumpsum,244127,Rajasthan,Jaipur,T30,26-35,Female,11.7,Mandate,Verified
INV002926,2024-12-30,102887,Redemption,332416,Telangana,Hyderabad,T30,26-35,Male,16.6,Net Banking,Verified
